Timestamp	Type	Process	Thread	Subsystem	Category	Message	
01:29.948.733	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8df20)	
01:29.948.736	Default	powerexperienced (126)	_dispatch_workloop_worker_thread  0x1a19	com.apple.PowerExperienceFramework	ResourceConnection	ResourceConnection:updateResourceHint <private> with state 1	
01:29.948.747	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e190)	
01:29.948.774	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381c20> to get the value for property signerIdentity	
01:29.948.797	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 82	
01:29.948.816	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.948.831	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
01:29.950.158	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Running evaluator 0x16df8df20	
01:29.950.340	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding user preferences	
01:29.950.370	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding weak binding	
01:29.950.382	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	0 bindings found	
01:29.950.545	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_input_available(1,454) [C79.1.1.1.1:2][0x116a46e00] triggering input available	
01:29.950.562	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.950.581	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.950.613	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 5 byte(s)	
01:29.950.637	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 5	
01:29.950.651	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 122 byte(s)	
01:29.950.659	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 122	
01:29.950.668	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_log_message(2,304) [C79.1.1.1.1:2][0x116a46e00] Reading SSL3_RT_HANDSHAKE 122 bytes	
01:29.950.678	Default	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_info_handler(2,248) [C79.1.1.1.1:2][0x116a46e00] Client handshake state: TLS 1.3 client read_hello_retry_request	
01:29.950.687	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_log_message(2,304) [C79.1.1.1.1:2][0x116a46e00] Writing SSL3_RT_CHANGE_CIPHER_SPEC 1 bytes	
01:29.950.697	Default	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_info_handler(2,248) [C79.1.1.1.1:2][0x116a46e00] Client handshake state: TLS 1.3 client read_server_hello	
01:29.950.745	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ AuthKitUIService (B:0x224, C:0x0) 	
01:29.950.762	Default	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_info_handler(2,248) [C79.1.1.1.1:2][0x116a46e00] Client handshake state: TLS 1.3 client read_encrypted_extensions	
01:29.950.771	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 5 byte(s)	
01:29.950.779	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 5	
01:29.950.785	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 1 byte(s)	
01:29.950.825	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 1	
01:29.950.838	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	1 bindings found	
01:29.950.850	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.950.861	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 5 byte(s)	
01:29.950.885	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ AuthKitUIService (B:0x224, C:0x0) 	
01:29.950.909	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 5	
01:29.950.940	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 46 byte(s)	
01:29.950.954	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Considering <private>	
01:29.950.958	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Best binding found for evaluator 6,139,994,512: <private> (B:0x224, C:0x0)	
01:29.950.967	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 46	
01:29.950.992	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_log_message(2,304) [C79.1.1.1.1:2][0x116a46e00] Reading SSL3_RT_HANDSHAKE 29 bytes	
01:29.951.026	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Accepted	
01:29.951.052	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8df20)	
01:29.951.078	Default	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_context_info_handler(2,248) [C79.1.1.1.1:2][0x116a46e00] Client handshake state: TLS 1.3 client read_certificate_request	
01:29.951.093	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 5 byte(s)	
01:29.951.123	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 5	
01:29.951.149	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 5,133 byte(s)	
01:29.951.175	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(314) [C79.1.1.1.1:2][0x116a46e00] total bytes read: 3,907	
01:29.951.198	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(238) [C79.1.1.1.1:2][0x116a46e00] read request: 1,226 byte(s)	
01:29.951.224	Debug	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	nw_protocol_boringssl_read_bytes(253) [C79.1.1.1.1:2][0x116a46e00] no input frames available	
01:29.951.346	Info	News (425)	start_wqthread  0x26ad	com.apple.network	boringssl	boringssl_session_handshake_incomplete(254) [C79.1.1.1.1:2][0x116a46e00] Handshake incomplete: waiting for data to read [2]	
01:29.951.496	Default	backboardd (68)	CA::WindowServer::IOMFBServer::thread_body  0x9da	com.apple.coreanimation	Brightness	Display 1 setting contrast enhancer to 0.0147
	
01:29.951.846	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e190)	
01:29.953.906	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381bd0> to get the value for property signerIdentity	
01:29.954.109	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 83	
01:29.954.326	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.954.342	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Considering <private>	
01:29.954.353	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
01:29.954.666	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Accepted	
01:29.954.723	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Running evaluator 0x16df8df20	
01:29.954.794	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding user preferences	
01:29.954.850	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding weak binding	
01:29.954.888	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	0 bindings found	
01:29.954.943	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.954.974	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.955.000	Debug	maild (279)	_dispatch_workloop_worker_thread  0x15f9	com.apple.IMAP	CommandConnection	[1-C] Received 'S: * FLAGS (\Seen \Draft \Flagged $NotPhishing $Phishing \Answered \Deleted)␍␊' from network.	
01:29.955.045	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Considering <private>	
01:29.955.065	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ CarPlaySettings (B:0xec, C:0x0) 	
01:29.955.084	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Accepted	
01:29.955.160	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	1 bindings found	
01:29.955.175	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.955.231	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ CarPlaySettings (B:0xec, C:0x0) 	
01:29.955.270	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Best binding found for evaluator 6,139,994,512: <private> (B:0xec, C:0x0)	
01:29.955.274	Default	syncdefaultsd (156)	_dispatch_workloop_worker_thread  0x24e3	com.apple.cloudkit	OP	Starting operation <CKFetchRecordZoneChangesOperation: 0xc0824c300; operationID=AD9FCBBEAA3A13A3, resolvedConfig={ timeoutForRequest=60 }, qos=Utility, databaseScope=Private, <private>>	
01:29.955.312	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8df20)	
01:29.955.349	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e190)	
01:29.955.397	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381c20> to get the value for property signerIdentity	
01:29.955.420	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Considering <private>	
01:29.955.444	Debug	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	Accepted	
01:29.955.451	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 84	
01:29.955.470	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.955.508	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
01:29.955.522	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Running evaluator 0x16df8df20	
01:29.955.533	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding user preferences	
01:29.955.556	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding weak binding	
01:29.955.580	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	0 bindings found	
01:29.955.592	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.955.619	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.955.643	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ Tamale (B:0x44, C:0x0) 	
01:29.955.657	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	1 bindings found	
01:29.955.668	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.955.703	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ Tamale (B:0x44, C:0x0) 	
01:29.955.723	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Best binding found for evaluator 6,139,994,512: <private> (B:0x44, C:0x0)	
01:29.955.739	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8df20)	
01:29.955.752	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e190)	
01:29.955.791	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381bd0> to get the value for property signerIdentity	
01:29.955.833	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 85	
01:29.955.877	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.955.890	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
01:29.955.931	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Running evaluator 0x16df8df20	
01:29.955.994	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding user preferences	
01:29.956.007	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding weak binding	
01:29.956.018	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	0 bindings found	
01:29.956.045	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.956.057	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.956.082	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ MediaRemoteUI (B:0x10c, C:0x0) 	
01:29.956.112	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	1 bindings found	
01:29.956.124	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.956.161	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ MediaRemoteUI (B:0x10c, C:0x0) 	
01:29.956.181	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Best binding found for evaluator 6,139,994,512: <private> (B:0x10c, C:0x0)	
01:29.956.259	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8df20)	
01:29.956.271	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e190)	
01:29.956.310	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381c20> to get the value for property signerIdentity	
01:29.956.450	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 86	
01:29.956.482	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.956.496	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
